sourate,versets,ahkam
4,18,110111011112110121112111212111111110101211410102111121122111012101411101021101210122
4,19,411112121221111101211224110212101212110121101421012121412102112111211121212121010211121101212114121012102110112121102122
4,20,1101111010211012211021210101021212221210121011010110121210221101222
4,21,11011012121101021011012102111011214210122
4,22,1212122111241121241122101111222121121102141122
4,23,11101101012211011211011121101141101221101121011112101011122111241010110111211211211112211411011411112221211224111221101211211101221101211212121110101141110411112110102110112101210101010112210111122121121122
4,24,10101211124112211101021101212111010111111414121101210121102112012110112121110101012121012122121211212121212111010221210121212101012111221211210122
4,25,11101011012101010121211010121010121114111010211221121110101211211011122112101122102121212110110112122121211210102110121010112122121112110221141012110110112112111012101211010121110121211110111011112101121012101110121121120
4,26,1212111111110110111011112112101101121110101211210120
4,27,12112112121110101121121111211121121221010122
4,28,121211211111210111101221122
4,29,4111121212210141021121011210211141212112110121212210121014121110122121110122
4,30,11210102111022110211011021221212111121122
4,31,12101121411210101101111012101121101101012012122
4,32,121112021112112101101210111211212201121124112122011011012211210141221211111010122
4,33,111211021211141110212110101211121111010211012210121101221211211102122
4,34,112112211124112111211011012102114121210102110121212121021211010112111211221221121121121210121210121110121211011011012102110121210122121112122
4,35,11010101211011210121112010121111201014121241022111121101141221211210122
4,36,10122112101212102110211011022111010210122101221102110102102101111211101211011211211101021101221211112211022122
4,37,11211012111012141101011101214221121121012110102102121121222
4,38,11211212110211014141121012112112101010211112111102112122141122
4,39,12211010102121211010102111121214111112112121110122
4,40,1221210111021112112111112121021101111011010122
4,41,11011210212111221122110211124141122
4,42,101121111211121111121101121110101121012121122
4,43,411112121221012121112101221210122122112111012212121012101121121212041012111010411112212104111021011241110112421112212211210121121101102101221211110122
4,44,1101111121221212101211012112111122112112120
4,45,12110111104110112121112112121122
4,46,11121221112101111221121122111021110210101011012121212110111101102121110121022110211102101012102121101110110111211111121110110121012112122
4,47,4111121220121212121102111112111221011201112211112141021410101110121161021101121101211022
4,48,122121011121011121101122121111214111210101211110141010122
4,49,110111112111211211121121112121411210121122
4,50,1210101101211121011111214101222
4,51,11011111212212121012110121101011221112211121112414110211121212122
4,52,1411121111112111210112111211112122
4,53,101101212101011112102141122
4,54,1010121411242211211210121102104211022101211010111210212010122
4,55,110120211121101221110111211121122
4,56,1212111212212101102102211211101211211021012101012112201211221211210122
4,57,11212121112212111011101421021210110102121212411111024102121112110111012122
4,58,1221101110121120122114101211211012101411210121010112211141111214122121122122
4,59,411112121412221112212111101011210112121010210211211121112112121010121121101010211211102110111022
4,60,11011111211012112102121412111101141211121011122112112141122111011412101212112110211211110122122
4,61,11221110121012412112111112111010121211121121122
4,62,11011412101221212111010210124211012112110110414102211022
4,63,1411121101121221211011010101011010111104121110102122
4,64,1410102112101211211101211101210111412111042110101221101011111121111221121122
4,65,121111210121121112122111101101221124121110111241101111121022
4,66,110141102110101101412111011012121211411211212120101101210112221211212110111011111022
4,67,11112102121161010122
4,68,1111021012120122
4,69,1121112111211141111121101121110121212111221111411212111111411122
4,70,21101011121112121122
4,71,411112121212101101212121011212122
4,72,11212101111111211012101221221101011211111010112110122
4,73,11101211010121211121211101121011011012111221012121111011211010122
4,74,10121021212112110210121102102111112121021212111010101010110110211010122
4,75,121102121212121211010101211112112411010211211221114101021021101011211101210112111211121011211121122
4,76,1121212121212121211121112121212121221121410141102112101102121122
4,77,110111112121110110111011221211221211141111101101211212120101010141110112110111101212211211110111010121104110141411212210121102122102111101111121210121122
4,78,10121221011101011101210212121112112110101112122212101212111211010111212221210121110112012121121414101012122110121122
4,79,41211101112111211412111211121120111101021141122112121122
4,80,12111121110121211121121410102111010122
4,81,1122121211211210121111141112010101121211211011211121110101010111101121112121122
4,82,112111121010211102110121101211112210122122
4,83,1124110101210101110101122121101211112111411010110101111112110121212101011021012111010110112111011102112122
4,84,121021212121111121011111101012111211211110112111212111110211111222
4,85,12101012110111211121212021121010121211121112101202121211211101222
4,86,112121211112112110111041012412212112111010122
4,87,1214121121111011210121010121121012111010111121122
4,88,12110101212111101121101112121141122112102101112111210112111211112122
4,89,1210101211211211221142121112101010141121212212121112111011210101210101111210121112101011212122
4,90,1112111211210210110110114210104210111012110121212101012121011011041211111101101011212101110112101101212101101011011111121112111011010122
4,91,111212121122112101210110121011011211101011101222111010112101104110111111111011101121010121010111012101141101102110110101021222
4,92,12211101101210111011012112112111101101121102111112011211112111101410141412111211221121010111110111101211021111120112112211210210110110114221111211110141012110211111201121110110112110101112110110112121121211210122
4,93,1121010101121122114121121212221111211101111121111121210122
4,94,411112121412110102121211111212122110104110111211011012101211110121102112121121112121211121221011122111010111141221211210121122
4,95,2101102121110101211011111110121212121211102110112111011121012121110211011211101102121111211211121010211112101212111021211010122
4,96,11212011101121101212121121122
4,97,1212111211014111214121110222112102214101012110101241101101012121121121222114111021011211410122
4,98,110101012111121124110102121012212121210121122
4,99,1141111211210111010121211110122
4,100,11212102121211101010112121221112112101012101212110112111212121010101011101111012112112121121122
4,101,112110101010111011101012101210121112110101012101111121114120212122110111222
4,102,112121210111011111211011041112012111010141011110112112101221214110101014111010210112101121111010121011011011110111211121010121101011110110111101122111012012211212121110101221110112211010121204121141011110112101101221111102121121222
4,103,112110111211012211221122112121101110101210112212112121210110101211212022
4,104,12112101410101121221012111210101211210121110211121221021121211210122
4,105,1612104110101211011110111014114121211211104121122
4,106,10101121122121121122
4,107,12121011121102211211101221211112211210122
4,108,10102111411210102111211111110101112122102110101121211210121122
4,109,4121041412101010101012110211212112110101010121112212111010122
